l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z,label,session_id
0.0,0.0,0.0,-0.30931915618231925,0.35704457546002555,-0.08163581222146468,-0.4283395414155039,1.0025736037176103,-0.21011308755925545,-0.3569586014766798,1.5903209453335239,-0.312568677213085,-0.24446391684982555,1.9938273849831851,-0.4218561097531075,-0.48796016226833705,0.8809540258769757,-0.4898224805946268,-0.6023721371418078,1.8247921630736381,-0.6502671859292459,-0.6518914871233851,2.3230994190695586,-0.7183044228910659,-0.6933543770870428,2.743962744834266,-0.7569907308892312,-0.21350355235728322,0.8351393031598958,-0.506910818042409,-0.13073410040266348,1.8734809646859465,-0.6609270636349585,-0.0710492071155197,2.4716435134458843,-0.6877378870995982,-0.008491899358737065,2.910113389164095,-0.7161225529920532,0.03798116769544474,0.8380168389390416,-0.4981857710683738,0.027554309572292615,1.766792820777927,-0.605516607311315,-0.06692271198039779,1.5800452938735607,-0.5222782994713456,-0.09649558569480433,1.3001928722661191,-0.45431797817668124,0.24314428342265515,0.8808267613357311,-0.4922096509884943,0.16825691089724765,1.581898951849555,-0.5674170093335249,0.08858175414664982,1.4270559028453134,-0.49937628347960344,0.060261424704874285,1.197052003388,-0.4368442301803263,A,A_10
0.0,0.0,0.0,-0.2816135203043439,0.36907434802252553,-0.07549107667551903,-0.3788828148546441,0.9979744017570906,-0.18443660153460106,-0.3149322149094557,1.5419831872771832,-0.26893479093357814,-0.2123885549708096,1.9079866755289787,-0.3587995287289637,-0.403714951223941,0.9297818617670733,-0.44543658303604056,-0.5053385462237472,1.8002801584692503,-0.589690695528352,-0.5582052730965119,2.2503411593432827,-0.6528861799911873,-0.5992509063001852,2.632355092257189,-0.689369226014691,-0.14846023233229072,0.8798002287088769,-0.45156518574802695,-0.05952021579804077,1.8080380174825332,-0.5884386013330042,-0.007156371733207801,2.34709405862095,-0.6153125198122102,0.05447921432710102,2.751291563088813,-0.6432581836898745,0.08490965003582267,0.8524592780600678,-0.4326185494600121,0.07062332282922823,1.6562713702516143,-0.5272819773660886,-0.037438292064133114,1.4683149340013812,-0.452279459501486,-0.07377221404025934,1.2072391427036118,-0.3896903012418959,0.26822157218026565,0.8497471681404575,-0.416196096358433,0.18535023483773963,1.4592296883655644,-0.48369934848129675,0.10405912546174995,1.3116484966423454,-0.42453961724268174,0.07862976249944574,1.0981068780170382,-0.36867007985835776,A,A_10
0.0,0.0,0.0,-0.29319951360558816,0.36794793037878704,-0.09216091241928352,-0.37576659292287534,0.9913337167254582,-0.19651533091158246,-0.2984278011565774,1.5397889595119965,-0.2748331220253678,-0.18966535187251263,1.9058224170244846,-0.3533644249744154,-0.3901053220469762,0.9372090622142079,-0.4161170570049496,-0.4929657534201707,1.790770410088157,-0.5466528571736252,-0.5269619895076694,2.2358807968247594,-0.5960539186352083,-0.5499040526292049,2.6117176102113615,-0.6217854353841201,-0.13170366782957607,0.9012024938816631,-0.41290217836880894,-0.054701982550654095,1.7994331057147215,-0.5411506856833577,-0.0015625862984990982,2.3238180524651026,-0.5603319120959621,0.05674139234167643,2.7161721185033865,-0.5785544240673749,0.09321718298252658,0.8753033287919464,-0.38995471599340437,0.05390687455072289,1.6368008225712811,-0.48949065482788806,-0.05250174135387936,1.462682064191202,-0.42678954193483043,-0.08549124282052432,1.2112392337983893,-0.36759266545649244,0.25955884402428026,0.868424015767352,-0.3711141855162788,0.1494098422159045,1.4320029607656317,-0.44267966672510967,0.06705631997902373,1.2924348423060836,-0.3957873278531425,0.045433484607298194,1.0903779916601362,-0.34699363720668136,A,A_10
0.0,0.0,0.0,-0.289613122490185,0.36185847773737817,-0.10683651024775848,-0.3843778982647085,0.9826823844173751,-0.21351857423066056,-0.31226197174650094,1.5170154034152734,-0.2908030140910867,-0.1822077429235063,1.8525839729085656,-0.36487764317849314,-0.35749914201788224,0.9256908281483784,-0.43325250887592176,-0.4276177606081014,1.8234557490729673,-0.5583786163599227,-0.44983646244503817,2.2746064681661435,-0.5967488080481117,-0.46443046638361885,2.6601475505424257,-0.6124391421596719,-0.08357077214160112,0.9012122399270446,-0.4252439589804135,-0.014563367718111625,1.8588109397605017,-0.5606756507120546,0.025229237639466263,2.428055730465461,-0.5856545891899559,0.07286186267165232,2.850386820526792,-0.604085066550918,0.1513151456621095,0.8917911680163271,-0.3961436116247764,0.08929763680353231,1.7264694131979532,-0.5029712441673869,-0.022559793360377573,1.5671141821785775,-0.44100182921361497,-0.0567907463866509,1.3092135169388597,-0.37708447157779257,0.31708264925561075,0.9065894547691286,-0.37142824386953394,0.18560042526557086,1.5393170835173673,-0.4394420796935606,0.09571338230953275,1.4028809702741536,-0.38536651485845974,0.07968865447171929,1.184278761799509,-0.32997334447662724,A,A_10
0.0,0.0,0.0,-0.2758865951143313,0.33197232321276426,-0.11269174946722033,-0.3697440581438942,0.9635861241126419,-0.21815739092227335,-0.3183063532036027,1.52194075579773,-0.2935181505423524,-0.20091997878479093,1.8674199594051335,-0.36123220452421967,-0.3713270858692349,0.9265071789634547,-0.4200418504951065,-0.4463084554860571,1.8621409873275723,-0.5446204524638116,-0.48694896712913943,2.31131071993788,-0.5789755719485906,-0.5194345992271888,2.688082629422536,-0.5896455796150243,-0.0962063093088914,0.9075016254548158,-0.4088828020912952,-0.0354369042747193,1.8784298459273223,-0.5470092555628617,0.0016500322384123002,2.431297730072297,-0.5721255591916053,0.046847465490670724,2.8567065558508493,-0.5862846578281622,0.14121244160272872,0.8975366405043625,-0.3782183096281122,0.07979880969058327,1.7094346284357498,-0.49160310075984814,-0.017981183595036955,1.4932153677956377,-0.42335171976077046,-0.03987936496340048,1.2268086203683088,-0.3498019107865288,0.30208720388625926,0.9013793800650373,-0.352543563339736,0.17129119782480778,1.514408219087869,-0.4177955088263716,0.0931745087724748,1.3461469776385675,-0.3538386253389444,0.0898001860829983,1.1271269283520602,-0.28926901938909355,A,A_10
0.0,0.0,0.0,-0.3031261740684526,0.24044850917253813,-0.08689049312523975,-0.4667172395363418,0.8154028829723357,-0.1760827870350314,-0.46949703418619254,1.368259242223398,-0.23919401691737785,-0.3985420992899644,1.7504431850153614,-0.29816061386497256,-0.4645614706030421,0.8283145270381467,-0.379336841061471,-0.6551113128931823,1.6841947196591098,-0.49727063625336165,-0.745903146222788,2.1240738024914703,-0.5269410808092124,-0.8150131825802595,2.476949581990082,-0.5317466440455539,-0.19935547170183687,0.9062934492202857,-0.3726789232072774,-0.24640597649945264,1.851314554947919,-0.49351938665298123,-0.2706355878540977,2.372817500306019,-0.5041222317750259,-0.27132395231768175,2.760915556932737,-0.5047461973619067,0.025769411947190502,0.9641031964119396,-0.3465027641065304,-0.1134750298279916,1.6582365005477286,-0.44093250260833206,-0.17869419549105384,1.4394361758617253,-0.371247446215461,-0.16701376655070993,1.1935212182485084,-0.2976265120700926,0.18199471308418178,1.0009151817587945,-0.32348539696642825,0.0004307689567711538,1.4913682477987198,-0.3745772770227746,-0.05372285377263922,1.3121565763665755,-0.3091828935009699,-0.03357448364801725,1.114683644376993,-0.24268159791426278,A,A_10
0.0,0.0,0.0,-0.30043126376204754,0.2935532244330182,-0.08473820849056388,-0.4294206255394306,0.8916658195273021,-0.17512375385081036,-0.4113454342587998,1.4254494744520494,-0.2420503202967277,-0.33237722879916365,1.7965175650555485,-0.3078212562841464,-0.42398652989708796,0.8672531798011357,-0.3766481119744517,-0.5686120074703773,1.7180910962845852,-0.4870541751645375,-0.6292636004981488,2.1503855157936864,-0.5213851909721842,-0.6753737799981148,2.5121015445254695,-0.5367417875946519,-0.16948280428945978,0.9110238542864397,-0.37591370814491526,-0.16682797368951294,1.828361553431726,-0.4944862112976558,-0.173630962779312,2.3418012082407302,-0.5151939472675002,-0.1675218733059686,2.72690197487252,-0.530475035328666,0.05486493313182349,0.9373255830113685,-0.35565750535102,-0.05673591840875625,1.6349853883232623,-0.4511543515508129,-0.14337792489429832,1.4168463108453853,-0.3915474177499454,-0.1521253453730097,1.165511194880007,-0.33145133971812524,0.21951942897712443,0.9559258968055754,-0.3382998172735341,0.05524900702785378,1.4657300263618516,-0.39932170589005733,-0.0037134400049062353,1.287436094825723,-0.34337209628545023,0.00807128084253155,1.080288726430837,-0.28794357023116285,A,A_10
0.0,0.0,0.0,-0.27238151812149525,0.33474838393523704,-0.08924464982557566,-0.37565123465139694,0.9431090166807655,-0.19726445067212003,-0.32375447545817077,1.4764930206891687,-0.2827600528372268,-0.22424470258429163,1.8263322774854172,-0.3667669620828911,-0.3867216407234787,0.9450996314672683,-0.42231790416158405,-0.47802801997432876,1.8545732486707827,-0.5568332341023707,-0.5293487408953006,2.304052749571876,-0.6006534167506006,-0.5706815236705255,2.678088009968663,-0.6185398364139508,-0.1271237872625087,0.8938612188435174,-0.4299437918607708,-0.07971840135344828,1.8516353097123344,-0.5786401405342271,-0.051186056399754376,2.4229258189356613,-0.6099473054555885,-0.00797623709969419,2.858585672867539,-0.6303483214744316,0.10322382995372169,0.860482029400629,-0.4159963992992526,0.08059779422332068,1.6879244659645893,-0.5339131289170512,-0.010406188896254423,1.4928037216843226,-0.46377214259373445,-0.03725618580107253,1.2313551895229549,-0.38960484882720925,0.2646304008041567,0.8453116637372797,-0.4048898710268621,0.17419718439194837,1.4901854312513265,-0.4725482797609631,0.08817195469204869,1.3501848882847105,-0.40633847309629356,0.06772690912556556,1.1401651441245089,-0.3403023884563263,A,A_10
0.0,0.0,0.0,-0.2840208554956358,0.3795090394848729,-0.08320048034304485,-0.38630357652223507,1.0108495447228953,-0.20223108840157544,-0.31958906155911554,1.5521260614939862,-0.2946978970314674,-0.1716528512610005,1.8827048766969474,-0.38848913560657605,-0.39853031545920464,0.9444510314639051,-0.47627878124631134,-0.4929011094162631,1.877349110680643,-0.6223030623897808,-0.545936353460368,2.356433714866953,-0.6786454406580992,-0.5917263264449499,2.755739272828331,-0.7092551971788749,-0.13442569880066438,0.8613876191502111,-0.48983783140615406,-0.04061410025827663,1.8759852743471441,-0.6431791282557491,0.014615891963676688,2.4918775996810414,-0.6806247672466719,0.07269152581818349,2.9441846247822823,-0.7152335215802149,0.1164696463064044,0.8119786385255826,-0.4753876339227304,0.13055048708696107,1.7258036505148178,-0.58522033746999,0.03029600661026244,1.569154625217694,-0.5023522369775835,-0.010032741356993197,1.3003757854106626,-0.42934599172663535,0.307878233559529,0.8001647284182356,-0.4633103890619424,0.24758170570129762,1.5152394302682661,-0.53099914878806,0.1584887406814968,1.3836661284810037,-0.4589502285730778,0.1314851065372977,1.1587800004373248,-0.3929715809987607,A,A_10
0.0,0.0,0.0,-0.2709021226684573,0.3878280106167603,-0.08184554141132287,-0.36061058512924477,1.0160590887074072,-0.19888526882794028,-0.286786861523604,1.551519159316668,-0.29172678579697575,-0.15063562067443778,1.90195891495231,-0.3866905330150779,-0.38373110255586834,0.9617514875892811,-0.45319207759457736,-0.4427097015403667,1.8880310395396258,-0.5914651975955563,-0.4931060181892473,2.3438439348384734,-0.6427327239173355,-0.5399156474126958,2.727367920544715,-0.6688794554313244,-0.12583740791752523,0.8755290850279279,-0.4664909088489911,-0.02552043507335809,1.8764161317754837,-0.6112554201827094,0.028245071884689926,2.467228668930586,-0.6441881594207846,0.08707407290881529,2.899461017809565,-0.6744614743461721,0.11761489341150652,0.8178377612273411,-0.4542556580324372,0.13686662440170896,1.7331911666351794,-0.5622507919880414,0.03158202230688715,1.5814033363639097,-0.4873295994269869,-0.011129477647829617,1.3140616451523293,-0.4197405082057719,0.30759001495346217,0.7999009047182292,-0.4439134320185214,0.25077478565713307,1.512367968698044,-0.516177001548452,0.15376936211209571,1.3909002866728175,-0.45287816611936205,0.1207562063377711,1.174473681200456,-0.3929167085352132,A,A_10
0.0,0.0,0.0,-0.2725424999083471,0.38036806524988004,-0.09330834741842714,-0.3617927679162005,1.0204085010474586,-0.2148559088174083,-0.2743745313377034,1.555507595721275,-0.31015219074048295,-0.11295239951895053,1.876041998397799,-0.4060209126906037,-0.3692008007274627,0.9555993810893576,-0.4676664438008494,-0.43207527564346926,1.9220024742400412,-0.6136400465901503,-0.4736533933378327,2.3936255573659837,-0.6661520355716707,-0.5167491254184106,2.793361290603649,-0.690520038851521,-0.09694715751857652,0.8731026273834638,-0.47780022049509435,-0.007098827100327134,1.9076832222878957,-0.6331407276285463,0.040945809386608634,2.5094709907357213,-0.6701490032949252,0.09314635922910543,2.949679170684547,-0.6984921363344969,0.15081496142922501,0.8236423697263603,-0.4621345836435282,0.14696651667386346,1.740524530423533,-0.5849836752611502,0.041843399319555684,1.5611829846531242,-0.5098977151317947,0.0037261025278407297,1.2774812853793465,-0.43453158385665613,0.3345228591128778,0.8130298639252874,-0.4485962560265341,0.25769516629258216,1.5226635467261203,-0.5231253480857947,0.16613503732374701,1.378361261603299,-0.4512378430983444,0.14430923356576364,1.1429298991327452,-0.3818301567454527,A,A_10
0.0,0.0,0.0,-0.2684889335807532,0.382609990548847,-0.09246214541649998,-0.3599710246166996,1.018826934362723,-0.21419151886107157,-0.2795490191143059,1.5546210104137048,-0.3092601583516866,-0.1236053214353752,1.8737018559667258,-0.40593514883730625,-0.37074677535852574,0.9580252519090305,-0.47084336646978886,-0.42496193893301837,1.9149032630526468,-0.6137913383487893,-0.4651346799517086,2.3873285755552427,-0.6653175455975686,-0.5094283195791236,2.7859402827449276,-0.6904346004797938,-0.10144945571685782,0.8710178277050492,-0.48066199324965414,-0.004418068805924851,1.8939795962595825,-0.6317513711390081,0.0369503207931082,2.491398287618041,-0.6671747065276227,0.07934480937827741,2.922344948276489,-0.6969917812893398,0.14713726486260534,0.8200655464438692,-0.46454387170536726,0.14622387296072192,1.7405314681305648,-0.5826412761681632,0.03696731242511593,1.5776034762447135,-0.5097955826699091,-0.005050915416745307,1.3001068995865939,-0.43920568112312786,0.33606294268811837,0.8118832810594251,-0.45051083121975616,0.25980792101219713,1.5306307818900935,-0.5257712006529512,0.16426580786205722,1.3927555456171432,-0.45913857685559734,0.13912357113671275,1.159993779808855,-0.3951442706533149,A,A_10
0.0,0.0,0.0,-0.26856299579241316,0.3732308428310985,-0.09228606763571968,-0.3531860076930295,1.020170435752014,-0.21124513264818434,-0.2622937864624051,1.5557747175860916,-0.3057047058388976,-0.10098961734456761,1.8708499748693417,-0.4009631735909014,-0.365840869378744,0.9571876018299953,-0.4524718132813123,-0.42654364611374335,1.9181419887644082,-0.595863357276553,-0.46515135872248536,2.391173678176669,-0.6476551846930649,-0.5073491125573529,2.796694587901862,-0.6728908468753548,-0.09645763521413235,0.880079690708718,-0.46492543768968414,-0.005591222259161632,1.9029045871158845,-0.6183750232363487,0.03708734831312205,2.491532644008106,-0.6562705619825608,0.0808513342320937,2.927788886068936,-0.6855778771700596,0.1515869252348506,0.8307139635177591,-0.4527706572125491,0.14633647006560022,1.7271898596832636,-0.5797974610539036,0.049791991838604624,1.5194882820169533,-0.5059661612707773,0.017817739957485854,1.2319195093882647,-0.43063437323370735,0.3370836007107467,0.8132965576181626,-0.44263797347999884,0.25454653351628503,1.5061303588693544,-0.5213111381725591,0.17136902968048257,1.3330387796816139,-0.4498354551133483,0.15740173767360943,1.0863037140153267,-0.3806274755167919,A,A_10
0.0,0.0,0.0,-0.1700794868949586,-0.01687101120015163,-0.014976668183790834,-0.3403844092625202,-0.20756299947351672,-0.03190129932474216,-0.5083608971315486,-0.289885726988748,-0.06784665782539359,-0.6369602570675551,-0.3798981195565428,-0.09389109581106807,-0.24423412045294654,-0.8393452722124087,0.055174252866032614,-0.4100679059472153,-0.8786770147431014,-0.053870626248744204,-0.4909638698286567,-0.678260760110246,-0.158683267766163,-0.5067174341824117,-0.4600524334049279,-0.2117274567385764,-0.18462412334097075,-0.9826146999254345,0.019552098890566583,-0.25602537582431223,-1.3242505814712768,-0.05358630605764563,-0.3640860300517403,-1.4007134782378738,-0.10341802622815337,-0.42586600339527464,-1.2867598242745066,-0.11755342164905386,-0.10375926870244054,-1.0207335371109345,-0.035542072885161605,-0.10662842161714464,-1.4446721879590905,-0.07828531811755844,-0.19233893148027068,-1.6090735987917382,-0.07324983791502765,-0.2586114914490595,-1.619583266996233,-0.05282588749162299,-0.03576469139488053,-0.9779486686170998,-0.10003541099765996,0.04650831815222784,-1.3139120141027938,-0.14180248165835008,-0.003947606668958666,-1.537986599379768,-0.15056975703535175,-0.0765815806590732,-1.6722982697504212,-0.13794341736369314,B,B_01
0.0,0.0,0.0,-0.21649198946331089,-0.09033738597713366,0.0032259417041247424,-0.3765452218444791,-0.25968112764440254,-0.007563845317402881,-0.524407483146621,-0.34374307738889737,-0.04955553038133432,-0.6429665800590483,-0.4689627147355618,-0.08509633082996296,-0.29244271435600705,-0.8428998015296474,0.11176230914014064,-0.4478610258963044,-0.8682671802466349,-0.0003326777149079496,-0.5346869275829901,-0.6969231513788035,-0.10285741564992229,-0.5492906956962895,-0.49189805416594184,-0.14797727413445907,-0.24595174820956364,-0.9672898192091743,0.06211395339971793,-0.2878627343568178,-1.3369468330278254,-0.01696373974200297,-0.40214422026548974,-1.3790693543732992,-0.052584735476177986,-0.4715036638746064,-1.2181968685215374,-0.04535749613323389,-0.1718909753129681,-0.9979823778793858,-0.01188562553058172,-0.1321005890349118,-1.4283228471099088,-0.06870685578455536,-0.22216663981751425,-1.5753708760679077,-0.05210000645678112,-0.29835611117435734,-1.52566817068295,-0.009573056659140357,-0.11214682688541175,-0.9488280766859538,-0.0959519819209315,-0.01396780195534386,-1.270462907551201,-0.14483024263843242,-0.07361709968452541,-1.4523115540809493,-0.14474651940416,-0.15387322994545974,-1.4949319768041625,-0.11617673912413864,B,B_01
0.0,0.0,0.0,-0.21413719017529648,-0.10219302636195163,-0.0013379432400118614,-0.37180498082891356,-0.27625341283174765,-0.015595669578806278,-0.5163201710482659,-0.37561530469845406,-0.06164557288245576,-0.6345638427483236,-0.491060226281433,-0.10006816924701739,-0.2684293730261872,-0.8481037715363163,0.11154239044577209,-0.42688665458239594,-0.8898018709038426,0.0025007715918236415,-0.5250278046589052,-0.7350690524309739,-0.10651750355666459,-0.5388430842223408,-0.523028734517308,-0.15907803075540558,-0.2237741710711896,-0.9726172275856116,0.06277618151082957,-0.2768121893768618,-1.3288337056754618,-0.010758815882356026,-0.4186779610505995,-1.3454688922843976,-0.05759954152298254,-0.4902269937538231,-1.1721389390335633,-0.0668597133052867,-0.1585053713843074,-1.0188237645620273,-0.009568650437187933,-0.1595311579199723,-1.4396891313563054,-0.055186394273483715,-0.298403094424992,-1.4895722362836228,-0.03980556690542677,-0.37960053016951406,-1.3626730445113375,-0.004380881642951122,-0.10232853454153333,-1.0037331635249518,-0.09442313893478442,-0.05372873360992889,-1.3495127211492135,-0.1254286013115322,-0.15376686840347503,-1.4552049152662399,-0.11607035159034257,-0.24171732312614527,-1.3950969458966977,-0.08687223280369336,B,B_01
0.0,0.0,0.0,-0.21771180952278188,-0.0879829064623735,-0.01715716145346282,-0.37746202526475287,-0.2583840859183412,-0.035424852806985645,-0.5276971476358269,-0.35172388201755744,-0.08171335760203785,-0.6470098468281937,-0.466523842198305,-0.11675114816252206,-0.2959420014663258,-0.8351787799767878,0.09683507979584266,-0.455132732858866,-0.8594820135532976,-0.0242284513241228,-0.5513993081713746,-0.7044132870977029,-0.1303584856027048,-0.5520785679524153,-0.49498621109555935,-0.175926624354007,-0.24947465697995122,-0.9666922038843696,0.05717148304807331,-0.30007525198546137,-1.3531124998468467,-0.04169517567027361,-0.434789141967564,-1.3486796111229673,-0.08269410212572631,-0.4900754849414632,-1.153834129248816,-0.07438847444646274,-0.18009500438758907,-1.0126714634869343,-0.008135522066452551,-0.17670549275684408,-1.443538026611183,-0.07178667758653334,-0.30164191463091783,-1.4894684444544135,-0.044429058214506045,-0.3688889656634671,-1.359855324311228,0.011464082483744349,-0.11885795180368827,-0.9865668074190128,-0.0871138904117734,-0.06898785384718513,-1.3470583841142219,-0.12965937969806554,-0.16401182559864833,-1.4708525808931299,-0.11866662348158888,-0.2434520821109837,-1.4230848079290048,-0.0796308704155201,B,B_01
0.0,0.0,0.0,-0.21695231939139972,-0.036546738761494904,-0.023690662811361594,-0.4150580082977111,-0.19158756591553902,-0.04384324888893513,-0.5925460236253681,-0.2826096642814413,-0.09097792068797707,-0.7419896716113571,-0.3726601600208202,-0.12764431568546838,-0.34725560067399946,-0.7753772877737394,0.09008558806309741,-0.5104234008964277,-0.7914085897050847,-0.036827497274329914,-0.6034898100135524,-0.6257907133789659,-0.14629844801882924,-0.611559160018291,-0.4278814378110682,-0.19164724232057367,-0.3138852714307109,-0.9478161793662838,0.05586167300009374,-0.41147102561313736,-1.28686102374439,-0.032299064645348145,-0.5456000541029254,-1.2549061007724136,-0.0644160834164537,-0.5980596670269237,-1.063266285232293,-0.05213082857144472,-0.24784754361746333,-1.052332326581344,-0.005757249068494627,-0.2984100497393311,-1.4660759987543457,-0.07104558153729676,-0.42907123034484324,-1.4837753646477236,-0.04626358548201726,-0.4931053724187209,-1.3449977457425184,0.007548689090539901,-0.17541464558360234,-1.080507671500194,-0.08083452042140758,-0.14180477408309783,-1.4570885330527128,-0.12494717627745107,-0.24351952126409376,-1.5731203844005321,-0.11676786520555332,-0.3294302771267754,-1.5207538521676864,-0.08061966239989134,B,B_01
0.0,0.0,0.0,-0.23812359296981256,0.004744903617304535,0.0005370510439155062,-0.4571528992587308,-0.11534488834217445,-0.004758286050067096,-0.6407138321408098,-0.1835577754494671,-0.04338247074506001,-0.7995562297422869,-0.27624004770035304,-0.07210887786256188,-0.4020402000580448,-0.7376858353940678,0.13531944244673694,-0.5731139892790426,-0.721373246844222,0.011531903340940907,-0.6668986719503761,-0.5462661245009016,-0.10028315586200179,-0.6755066943682912,-0.3508203282284537,-0.14644645318357333,-0.3838965158728166,-0.9189449281422688,0.09035310809436763,-0.5316435517565539,-1.2520494043044013,0.012692383163010816,-0.6571262386170895,-1.1993657754198848,-0.01566096252742499,-0.6906104526667033,-1.0054257157041335,-0.00048215385122644814,-0.3235481475631781,-1.043928310091138,0.01680805620766463,-0.41850326897577855,-1.452266547692278,-0.03724183390865973,-0.5444783000442681,-1.4676399076798436,-0.007141971075559533,-0.592011223461024,-1.3335123138476999,0.049254682511400756,-0.253461682999907,-1.0994402092377282,-0.07001348179562131,-0.2355844430712205,-1.4998644855169054,-0.10733808920402127,-0.350134232473863,-1.6182283279349685,-0.09840545221567833,-0.44004169553758077,-1.5689177520177775,-0.06255456750888495,B,B_01
0.0,0.0,0.0,-0.23761310957693219,0.04041845679983276,-0.010969291907677326,-0.45405675223782865,-0.04573650716857205,-0.024394974788371184,-0.6260598097509817,-0.10522892734698819,-0.06682046359737819,-0.7739854271806474,-0.2499237762178685,-0.10028983391311497,-0.4187386552020703,-0.7379923337242322,0.11866458359352008,-0.6003102480614009,-0.7284742397873017,-0.009958593464906778,-0.6914589856148694,-0.5317441516486705,-0.13642601135236826,-0.7020460522658261,-0.3136682368356819,-0.19154921295713062,-0.4002813213858669,-0.9129441767638609,0.07942162087580923,-0.5235653104585738,-1.2865841382702303,0.010738026903598541,-0.6463890309306045,-1.2841959856756053,-0.027970097626418028,-0.7039836393796154,-1.1044978356416533,-0.02315254491914379,-0.33667663013552623,-1.0307769382962777,0.011945777146630903,-0.3952127374875295,-1.4754860678209378,-0.03100897032469457,-0.5067467669207675,-1.5907208375334776,-0.015030670208625689,-0.5745919437502374,-1.5206550906180776,0.026770094617657374,-0.2709486592413197,-1.058943095313451,-0.06904440848023767,-0.24575980455320628,-1.4405471701899366,-0.09600341591267988,-0.3332234305165815,-1.583938690078278,-0.08208900318093816,-0.4213896067981758,-1.5794101107234277,-0.04425490476208446,B,B_01
0.0,0.0,0.0,-0.22120845364048852,0.044929242078700644,-0.013344964646236707,-0.4145463448455772,-0.022356896553568335,-0.031868199421231966,-0.5587480541671644,-0.04374909407146976,-0.07657539017595014,-0.6609302338900742,-0.17400764252860146,-0.1129068402505688,-0.3980609005087155,-0.7653786575880891,0.09143073199429404,-0.5808271122173231,-0.8068654654978927,-0.02095463680387566,-0.6548089357050074,-0.5848642258454735,-0.13138918136795832,-0.6379259829783932,-0.352121480519923,-0.18275475458643037,-0.37018342988985864,-0.9276952070592044,0.048433779889246756,-0.477471836591128,-1.3363408838288715,-0.02988732953637394,-0.6027802398398809,-1.3132004841348928,-0.07363915584837111,-0.658556841111142,-1.1078172395894157,-0.07332287258442102,-0.3073267321379,-1.013264572812765,-0.018901948346405337,-0.3256374480725307,-1.4898946904258088,-0.06921135656113483,-0.4293670608897998,-1.6116965789080768,-0.06934048022457842,-0.4923419173629702,-1.5515895540527218,-0.04228332490862881,-0.244826237595441,-0.993162694436184,-0.09780333843613787,-0.1929684473106299,-1.361056709152259,-0.12886066928731343,-0.25954066835876854,-1.4880258109199678,-0.12232514994574524,-0.3256866688796615,-1.4781945663576574,-0.09448135672124107,B,B_01
0.0,0.0,0.0,-0.2308577425123309,0.034223246677062585,0.03223599700289554,-0.414559390697339,-0.0407968372897321,0.03632516544386765,-0.5637418077444614,-0.012257492067237391,0.0012157978480950842,-0.684920817653324,-0.048829451467904024,-0.028225138664647598,-0.40173645236011724,-0.7730350375421341,0.16086086166490038,-0.577891781268104,-0.8069277925388031,0.06694911210919177,-0.6516975860335533,-0.6002502377569852,-0.031516156245207975,-0.6340057276166503,-0.3808323675580439,-0.07396686008488988,-0.3714507085584333,-0.9232305921103287,0.09833435260909486,-0.46817173720458655,-1.3303683616520723,0.047405129019334954,-0.6020487790361693,-1.2927370930985136,0.023925823622237576,-0.663581400322665,-1.1023777038981812,0.03561957481904935,-0.3137160337864777,-1.0024251470418264,0.011299406547527705,-0.33402155371950204,-1.4825649183692047,-0.013098216372147111,-0.46553905158753506,-1.5526600167033942,0.008844362378407307,-0.5386129144843479,-1.4612444557084505,0.049419027981220914,-0.2647734791783718,-0.9927277157391842,-0.08672880326639194,-0.22775167616483324,-1.3806829427509888,-0.09605089912517947,-0.32898204161067646,-1.4911119470137708,-0.07557387588080385,-0.4153659014871399,-1.4611902300776969,-0.038631028961340436,B,B_01
0.0,0.0,0.0,-0.24182511789189703,0.028246097817702577,0.03584846806521886,-0.4225039469804679,-0.04988950483406263,0.042425117862539094,-0.5660933161096681,-0.07013084660535557,0.009736200113343713,-0.6788979214902996,-0.17951882349804507,-0.015479839790796637,-0.40512643213785365,-0.7665873923200845,0.16307080168576488,-0.5886486785209217,-0.7690341800684066,0.058534601463402135,-0.6580150345626539,-0.5611075141432071,-0.0534622430135613,-0.6404534150676792,-0.34743591931192336,-0.10494371672814237,-0.37866767494630255,-0.9200183845720268,0.10088093972718366,-0.49009863532332104,-1.2954070741605668,0.04323875176034347,-0.6299582657064027,-1.236593195565201,0.0050890911936384686,-0.695046818149662,-1.0303592754428819,0.0035882032443287065,-0.3253458686970254,-1.011859648665014,0.014949454348448445,-0.37099873748825085,-1.4835918422635557,-0.012198406626545494,-0.5109087998684225,-1.5071087561773386,0.004490139121844654,-0.584124914450453,-1.3808340708667537,0.03890640202137152,-0.2850819095617086,-1.025013971353518,-0.08161994552144719,-0.2659122477285793,-1.4144084066974567,-0.09768945009699273,-0.3765015370823393,-1.5212057531981902,-0.08483914736884712,-0.4657984233331879,-1.4992516042771082,-0.05406626021627832,B,B_01
